category1_code,category2_code,product_code,title,itemurl,imageurl,price,clean_title,title_length,image_path,label
FASHION,READY-TO-WEAR,PP75144V66700,Bedruckte Spitze  Schwarz & Weiß,https://www.chanel.com/de/mode/p/P75144V66700M9999/hose-bedruckte-spitze/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pants-black-white-printed-lace-printed-lace-packshot-default-p75144v66700m9999-9526336356382.jpg",4200.0,bedruckte spitze  schwarz & weiß,32,images_cache/PP75144V66700.jpg,28
FASHION,READY-TO-WEAR,PP75149V66653,Baumwolle  Schwarz & Weiß,https://www.chanel.com/de/mode/p/P75149V66653M9999/hose-baumwolle/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pants-black-white-cotton-cotton-packshot-default-p75149v66653m9999-9526332948510.jpg",2200.0,baumwolle  schwarz & weiß,25,images_cache/PP75149V66653.jpg,28
FASHION,READY-TO-WEAR,PP75186V66796,Beschichtete Spitze  Schwarz,https://www.chanel.com/de/mode/p/P75186V6679694305/rock-beschichtete-spitze/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/skirt-black-coated-lace-coated-lace-packshot-default-p75186v6679694305-9526338027550.jpg",10500.0,beschichtete spitze  schwarz,28,images_cache/PP75186V66796.jpg,28
FASHION,READY-TO-WEAR,PP75219V66764,Baumwolltweed mit Pailletten  Schwarz & mehrfarbig,https://www.chanel.com/de/mode/p/P75219V66764NO617/jacke-baumwolltweed-mit-pailletten/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/jacket-black-multicolor-glittered-cotton-tweed-glittered-cotton-tweed-packshot-default-p75219v66764no617-9526279176222.jpg",8400.0,baumwolltweed mit pailletten  schwarz & mehrfarbig,50,images_cache/PP75219V66764.jpg,28
FASHION,READY-TO-WEAR,PP75250V66954,Bedruckter Denim  Schwarz & Weiß,https://www.chanel.com/de/mode/p/P75250V6695494305/jeans-bedruckter-denim/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/jeans-black-white-printed-denim-printed-denim-packshot-default-p75250v6695494305-9526335995934.jpg",2150.0,bedruckter denim  schwarz & weiß,32,images_cache/PP75250V66954.jpg,28
FASHION,READY-TO-WEAR,PP75263V66958,Bedruckter Baumwollpopeline  Schwarz & Écru,https://www.chanel.com/de/mode/p/P75263V66958NP566/bluse-bedruckter-baumwollpopeline/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/blouse-black-ecru-printed-cotton-poplin-printed-cotton-poplin-packshot-default-p75263v66958np566-9526262824990.jpg",3100.0,bedruckter baumwollpopeline  schwarz & écru,43,images_cache/PP75263V66958.jpg,28
JEWELRY,COCO CRUSH,PJ11785,Steppmotiv  Mini-Modell  18 Karat BEIGEGOLD,https://www.chanel.com/de/schmuck/p/J11785/coco-crush-ring/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coco-crush-ring-beige-beige-gold-packshot-default-j11785-8829173137438.jpg",1640.0,steppmotiv  mini-modell  18 karat beigegold,43,images_cache/PJ11785.jpg,9
JEWELRY,RINGS,PJ11969,Steppmotiv  kleines Modell  18 Karat BEIGEGOLD  Diamanten,https://www.chanel.com/de/schmuck/p/J11969/coco-crush-toi-et-moi-ring/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coco-crush-toi-et-moi-ring-beige-beige-gold-diamond-packshot-default-j11969-8848983949342.jpg",3510.0,steppmotiv  kleines modell  18 karat beigegold  diamanten,57,images_cache/PJ11969.jpg,29
FASHION,HANDBAGS,PAS4498B14209,Kalbslackleder & schwarzes Metall  Schwarz,https://www.chanel.com/de/mode/p/AS4498B1420994305/pochette-kalbslackleder-schwarzes-metall/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/clutch-black-patent-calfskin-black-metal-patent-calfskin-black-metal-packshot-artistique-vue2-as4498b1420994305-9527176757278.jpg",5550.0,kalbslackleder & schwarzes metall  schwarz,42,images_cache/PAS4498B14209.jpg,17
EYEWEAR,SUNGLASSES,PA40911,Schwarz. Gläser: Grau,https://www.chanel.com/de/brillen/p/A40911X06074S221457NOCCI/quadratische-sonnenbrille-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-sunglasses-black-acetate-metal-calfskin-acetate-metal-calfskin-packshot-default-a40911x06074s2214-8853211152414.jpg",1240.0,schwarz. gläser: grau,21,images_cache/PA40911.jpg,35
EYEWEAR,SUNGLASSES,PA71292,Goldfarben. Gläser: Grau  Mit Verlauf,https://www.chanel.com/de/brillen/p/A71292X01060L951658OUNI/runde-sonnenbrille-goldfarben/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/round-sunglasses-gold-metal-metal-packshot-default-a71292x01060l9516-8854784507934.jpg",500.0,goldfarben. gläser: grau  mit verlauf,37,images_cache/PA71292.jpg,35
EYEWEAR,BLUE LIGHT GLASSES,PA71497,Schwarz. Gläser: Transparent,https://www.chanel.com/de/brillen/p/A71497X08222S221253MOCCI/schmetterlingsbrille-mit-blaulichtfilter-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/butterfly-blue-light-glasses-black-acetate-glass-pearls-acetate-glass-pearls-packshot-default-a71497x08222s2212-9516164382750.jpg",440.0,schwarz. gläser: transparent,28,images_cache/PA71497.jpg,2
EYEWEAR,SUNGLASSES,PA71573,Schwarz. Gläser: Grau  Mit Verlauf,https://www.chanel.com/de/brillen/p/A71573X01060L017100PUNI/runde-sonnenbrille-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/round-sunglasses-black-metal-metal-packshot-default-a71573x01060l0171-9531036958750.jpg",620.0,schwarz. gläser: grau  mit verlauf,34,images_cache/PA71573.jpg,35
EYEWEAR,EYEGLASSES,PA75226,Dunkles Schildpatt,https://www.chanel.com/de/brillen/p/A75226X27388V371452MOCCI/quadratische-korrekturfassung-dunkles-schildpatt/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-eyeglasses-dark-tortoise-metal-calfskin-metal-calfskin-packshot-default-a75226x27388v3714-8853779316766.jpg",420.0,dunkles schildpatt,18,images_cache/PA75226.jpg,14
EYEWEAR,EYEGLASSES,PA75242,Schwarz,https://www.chanel.com/de/brillen/p/A75242X08101V501Z52MOCCI/katzenaugenfoermige-korrekturfassung-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/cat-eye-eyeglasses-black-acetate-acetate-packshot-default-a75242x08101v501z-8853178417182.jpg",400.0,schwarz,7,images_cache/PA75242.jpg,14
EYEWEAR,EYEGLASSES,PA75280,Schwarz,https://www.chanel.com/de/brillen/p/A75280X08101V362252OOCCI/quadratische-korrekturfassung-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-eyeglasses-black-acetate-acetate-packshot-default-a75280x08101v3622-9523930595358.jpg",420.0,schwarz,7,images_cache/PA75280.jpg,14
EYEWEAR,EYEGLASSES,PA75282,Blau,https://www.chanel.com/de/brillen/p/A75282X08101V166949QOCCI/runde-korrekturfassung-blau/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/round-eyeglasses-blue-acetate-acetate-packshot-default-a75282x08101v1669-9529712115742.jpg",460.0,blau,4,images_cache/PA75282.jpg,14
FASHION,OTHER ACCESSORIES,PAA9472B14117,Lammleder  Schwarz & Weiß,https://www.chanel.com/de/mode/p/AA9472B14117NR509/faeustlinge-lammleder/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/mittens-black-white-lambskin-lambskin-packshot-artistique-vue2-aa9472b14117nr509-9529168134174.jpg",2590.0,lammleder  schwarz & weiß,25,images_cache/PAA9472B14117.jpg,27
FASHION,COSTUME JEWELRY,PABB001B13260,Metall & Glasperlen  Goldfarben & Braun,https://www.chanel.com/de/mode/p/ABB001B13260NP304/ohrringe-metall-glasperlen/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pendant-earrings-gold-brown-metal-glass-pearls-metal-glass-pearls-packshot-artistique-vue1-abb001b13260np304-9524097646622.jpg",570.0,metall & glasperlen  goldfarben & braun,39,images_cache/PABB001B13260.jpg,10
FASHION,COSTUME JEWELRY,PABB019B13260,Metall & Glasperlen  Goldfarben & Braun,https://www.chanel.com/de/mode/p/ABB019B13260NP304/choker-metall-glasperlen/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/choker-gold-brown-metal-glass-pearls-metal-glass-pearls-packshot-artistique-vue1-abb019b13260np304-9524093583390.jpg",1190.0,metall & glasperlen  goldfarben & braun,39,images_cache/PABB019B13260.jpg,10
FASHION,COSTUME JEWELRY,PABB224B13260,Metall & Glasperlen  Goldfarben & Rot,https://www.chanel.com/de/mode/p/ABB224B13260NP303/lange-halskette-metall-glasperlen/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/long-necklace-gold-red-metal-glass-pearls-metal-glass-pearls-packshot-artistique-vue1-abb224b13260np303-9524091813918.jpg",2820.0,metall & glasperlen  goldfarben & rot,37,images_cache/PABB224B13260.jpg,10
FASHION,COSTUME JEWELRY,PABB377B13275,Metall  Modeschmuckperlen & Strass  Goldfarben  silberfarben  Perlmuttweiß & Kristall,https://www.chanel.com/de/mode/p/ABB377B13275NP301/choker-metall-modeschmuckperlen-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/choker-gold-silver-pearly-white-crystal-metal-imitation-pearls-strass-metal-imitation-pearls-strass-packshot-artistique-vue3-abb377b13275np301-9523934035998.jpg",3290.0,metall  modeschmuckperlen & strass  goldfarben  silberfarben  perlmuttweiß & kristall,85,images_cache/PABB377B13275.jpg,10
FASHION,COSTUME JEWELRY,PABB890B14689,Metall  Kalbsleder & Strass  Goldfarben  Schwarz & Kristall,https://www.chanel.com/de/mode/p/ABB890B14689NS659/lange-halskette-metall-kalbsleder-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/long-necklace-gold-black-crystal-metal-calfskin-strass-metal-calfskin-strass-packshot-artistique-vue3-abb890b14689ns659-9527438901278.jpg",2950.0,metall  kalbsleder & strass  goldfarben  schwarz & kristall,59,images_cache/PABB890B14689.jpg,10
FASHION,COSTUME JEWELRY,PABB909B14522,Metall & Strass  Goldfarben  Schwarz & Kristall,https://www.chanel.com/de/mode/p/ABB909B14522NS360/ohrstecker-metall-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/stud-earrings-gold-black-crystal-metal-strass-metal-strass-packshot-artistique-vue1-abb909b14522ns360-9527438737438.jpg",630.0,metall & strass  goldfarben  schwarz & kristall,47,images_cache/PABB909B14522.jpg,10
FASHION,COSTUME JEWELRY,PABB983B14708,Metall & Strass  Silberfarben  Schwarz & Kristall,https://www.chanel.com/de/mode/p/ABB983B14708NS686/choker-metall-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/choker-silver-black-crystal-metal-strass-metal-strass-packshot-artistique-vue2-abb983b14708ns686-9527437000734.jpg",1960.0,metall & strass  silberfarben  schwarz & kristall,49,images_cache/PABB983B14708.jpg,10
FASHION,COSTUME JEWELRY,PABC040B14689,Metall  Kalbsleder & Strass  Goldfarben  Schwarz & Kristall,https://www.chanel.com/de/mode/p/ABC040B14689NS659/lange-halskette-metall-kalbsleder-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/long-necklace-gold-black-crystal-metal-calfskin-strass-metal-calfskin-strass-packshot-artistique-vue1-abc040b14689ns659-9527292854302.jpg",1350.0,metall  kalbsleder & strass  goldfarben  schwarz & kristall,59,images_cache/PABC040B14689.jpg,10
FASHION,SMALL LEATHER GOODS,PAP3452B13262,Lammleder  Modeschmuckperlen & goldfarbenes Metall  Weiß,https://www.chanel.com/de/mode/p/AP3452B1326210601/pochette-mit-kette-lammleder-modeschmuckperlen-goldfarbenes-metall/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/clutch-with-chain-white-lambskin-imitation-pearls-gold-tone-metal-lambskin-imitation-pearls-gold-tone-metal-packshot-artistique-vue2-ap3452b1326210601-9523642597406.jpg",5000.0,lammleder  modeschmuckperlen & goldfarbenes metall  weiß,56,images_cache/PAP3452B13262.jpg,34
EYEWEAR,SUNGLASSES,PA71339,Schwarz & Rosa. Gläser: Grau,https://www.chanel.com/de/brillen/p/A71339X08101S411754QOCCI/schmetterlingsfoermige-sonnenbrille-schwarz-rosa/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/butterfly-sunglasses-black-pink-acetate-acetate-packshot-default-a71339x08101s4117-9516320456734.jpg",400.0,schwarz & rosa. gläser: grau,28,images_cache/PA71339.jpg,35
EYEWEAR,SUNGLASSES,PA71446,Goldfarben & Braun. Gläser: Braun,https://www.chanel.com/de/brillen/p/A71446X27388L395359MUNI/schmetterlingsfoermige-sonnenbrille-goldfarben-braun/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/butterfly-sunglasses-gold-brown-metal-calfskin-metal-calfskin-packshot-default-a71446x27388l3953-8853146730526.jpg",1300.0,goldfarben & braun. gläser: braun,33,images_cache/PA71446.jpg,35
EYEWEAR,BLUE LIGHT GLASSES,PA71462,Schwarz. Gläser: Transparent,https://www.chanel.com/de/brillen/p/A71462X02570L011253QUNI/quadratische-brille-mit-blaulichtfilter-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-blue-light-glasses-black-metal-strass-metal-strass-packshot-default-a71462x02570l0112-9516327731230.jpg",460.0,schwarz. gläser: transparent,28,images_cache/PA71462.jpg,2
EYEWEAR,SUNGLASSES,PA71493,Dunkelgrün. Gläser: Grün  Mit Verlauf,https://www.chanel.com/de/brillen/p/A71493X08222S318152SOCCI/quadratische-sonnenbrille-dunkelgruen/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-sunglasses-dark-green-acetate-glass-pearls-acetate-glass-pearls-packshot-default-a71493x08222s3181-9516165922846.jpg",500.0,dunkelgrün. gläser: grün  mit verlauf,37,images_cache/PA71493.jpg,35
EYEWEAR,BLUE LIGHT GLASSES,PA71496,Schwarz. Gläser: Transparent,https://www.chanel.com/de/brillen/p/A71496X08222S881254NOCCI/quadratische-brille-mit-blaulichtfilter-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-blue-light-glasses-black-acetate-glass-pearls-acetate-glass-pearls-packshot-default-a71496x08222s8812-9516159696926.jpg",500.0,schwarz. gläser: transparent,28,images_cache/PA71496.jpg,2
EYEWEAR,SUNGLASSES,PA71526,Schwarz. Gläser: Braun  Mit Verlauf,https://www.chanel.com/de/brillen/p/A71526X08101S225155OOCCI/rechteckige-sonnenbrille-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/rectangle-sunglasses-black-acetate-acetate-packshot-default-a71526x08101s2251-9522110136350.jpg",420.0,schwarz. gläser: braun  mit verlauf,35,images_cache/PA71526.jpg,35
EYEWEAR,SUNGLASSES,PA71559,Silberfarben. Gläser: Rosa  Verspiegelt,https://www.chanel.com/de/brillen/p/A71559X01060L247500PUNI/ovale-sonnenbrille-silberfarben/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/oval-sunglasses-silver-metal-metal-packshot-default-a71559x01060l2475-9528856182814.jpg",440.0,silberfarben. gläser: rosa  verspiegelt,39,images_cache/PA71559.jpg,35
FASHION,CAMELLIAS,PAA9281B13600,Seide  Lammleder & Mischfasern  Schwarz  silberfarben  goldfarben & Rot,https://www.chanel.com/de/mode/p/AA9281B13600NQ241/kamelie-seide-lammleder-mischfasern/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/camellia-black-silver-golden-red-silk-lambskin-mixed-fibers-silk-lambskin-mixed-fibers-packshot-artistique-vue1-aa9281b13600nq241-9533701160990.jpg",1360.0,seide  lammleder & mischfasern  schwarz  silberfarben  goldfarben & rot,71,images_cache/PAA9281B13600.jpg,7
FASHION,SCARVES,PAA9568B14526,Seidentwill  Schwarz & Rosa,https://www.chanel.com/de/mode/p/AA9568B14526NS545/accessoire-zur-verwendung-als-haarband-guertel-oder-lavalliere-seidentwill/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/slim-bandeau-black-pink-silk-twill-silk-twill-packshot-artistique-vue2-aa9568b14526ns545-9527221125150.jpg",320.0,seidentwill  schwarz & rosa,27,images_cache/PAA9568B14526.jpg,30
FASHION,COSTUME JEWELRY,PABB097B13476,Metall  Kalbsleder & Strass  Goldfarben  Schwarz & Kristall,https://www.chanel.com/de/mode/p/ABB097B13476NP958/lange-halskette-mit-anhaenger-metall-kalbsleder-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/long-pendant-necklace-gold-black-crystal-metal-calfskin-strass-metal-calfskin-strass-packshot-artistique-vue3-abb097b13476np958-9524092698654.jpg",1620.0,metall  kalbsleder & strass  goldfarben  schwarz & kristall,59,images_cache/PABB097B13476.jpg,10
FASHION,COSTUME JEWELRY,PABB139B13260,Metall & Glasperlen  Goldfarben & Orange,https://www.chanel.com/de/mode/p/ABB139B13260NP305/halskette-metall-glasperlen/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/necklace-gold-orange-metal-glass-pearls-metal-glass-pearls-packshot-artistique-vue1-abb139b13260np305-9524090863646.jpg",2480.0,metall & glasperlen  goldfarben & orange,40,images_cache/PABB139B13260.jpg,10
FASHION,COSTUME JEWELRY,PABB254B13560,Metall  Glasperlen & Strass  Goldfarben  Perlmuttweiß & Kristall,https://www.chanel.com/de/mode/p/ABB254B13560NQ105/choker-metall-glasperlen-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/choker-gold-pearly-white-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue1-abb254b13560nq105-9524087980062.jpg",2160.0,metall  glasperlen & strass  goldfarben  perlmuttweiß & kristall,64,images_cache/PABB254B13560.jpg,10
FASHION,COSTUME JEWELRY,PABB293B13554,Metall  Glasperlen & Strass  Goldfarben  Beige & Kristall,https://www.chanel.com/de/mode/p/ABB293B13554NQ108/choker-metall-glasperlen-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/choker-gold-beige-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue1-abb293b13554nq108-9524091912222.jpg",1030.0,metall  glasperlen & strass  goldfarben  beige & kristall,57,images_cache/PABB293B13554.jpg,10
FASHION,COSTUME JEWELRY,PABB949B14374,Metall & Strass  Goldfarben & Kristall,https://www.chanel.com/de/mode/p/ABB949B14374NS027/ring-metall-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/ring-gold-crystal-metal-strass-metal-strass-packshot-artistique-vue2-abb949b14374ns027-9527434051614.jpg",560.0,metall & strass  goldfarben & kristall,38,images_cache/PABB949B14374.jpg,10
